VENITURI TOTALE;Casa si conturi la banci;CHELTUIELI TOTALE;Pierdere neta;DATORII;Cifra de afaceri neta;Numar mediu de salariati;ACTIVE IMOBILIZATE - TOTAL;VENITURI IN AVANS;Profitul net;Pierdere bruta;Profitul brut;CHELTUIELI IN AVANS;ACTIVE CIRCULANTE - TOTAL din care:;CUI;CAEN;DENUMIRE;COD_INMATRICULARE
7661572;237845;7172053;0;3019082;5901918;21;3091138;0;450725;0;489519;21677;2063268;34482893;9329;BROSTAGE EVENTS S.R.L.;J33/414/2015
5553680;362645;4792004;0;2757460;4619636;16;3300964;0;716317;0;761676;0;1541820;34482893;9329;BROSTAGE EVENTS S.R.L.;J33/414/2015
3638141;314914;3009925;0;2142167;2977296;11;3469517;53652;598175;0;628216;0;1692346;34482893;9329;BROSTAGE EVENTS S.R.L.;J33/414/2015
0;4931;0;0;0;0;0;0;0;0;0;0;0;4931;4851956;9329;GEOVIL SRL;J52/457/1993
0;106;0;0;440509;0;0;22589;0;0;0;0;0;3049;20949922;9329;LELELE COMPANY SRL;J52/61/2007
396531;1018;743767;347861;315448;63205;9;257864;0;0;347236;0;0;33930;24859822;9329;TOFLO SRL;J24/2157/2008
152632;68743;98399;0;38142;151930;1;49400;0;51007;0;54233;0;103710;26184314;9311;FOTBAL WORLD&GAMES SRL;J24/966/2009
180308;41413;107923;0;39536;180307;1;56114;0;60804;0;72385;0;342258;26184314;9311;FOTBAL WORLD&GAMES SRL;J24/966/2009
168573;71511;58962;0;16812;168573;0;56114;0;104554;0;109611;0;258730;26184314;9311;FOTBAL WORLD&GAMES SRL;J24/966/2009
146593;178180;64199;0;60092;146590;0;49400;0;78510;0;82394;0;204170;26184314;9311;FOTBAL WORLD&GAMES SRL;J24/966/2009
15900;1808;6703;0;4446;15900;0;433;0;7625;0;9197;0;3208;29514964;9329;KIDS CLUB SOFI MAR SRL;J26/10/2012
2000;100;0;0;8963;2000;0;433;0;1940;0;2000;0;100;29514964;9329;KIDS CLUB SOFI MAR SRL;J26/10/2012
638643;6376;281702;0;527472;627424;2;1035757;0;350596;0;356941;0;201271;9829933;9313;OLDAGER COM SRL;J26/693/1997
10302938;237088;8549777;0;7792787;10076395;18;10693632;0;1504604;0;1753161;56431;1903857;9829933;9313;OLDAGER COM SRL;J26/693/1997
8970431;51867;5236961;0;4515267;8962901;17;5745519;0;3496815;0;3733470;71188;2907488;9829933;9313;OLDAGER COM SRL;J26/693/1997
2634893;38060;2613516;0;2259631;1906263;4;2510494;0;2555;0;21377;0;461248;9829933;9313;OLDAGER COM SRL;J26/693/1997
0;50953;0;0;0;0;0;0;0;0;0;0;0;51153;29187366;9329;WILD RAFTING ADVENTURE SRL;J40/11910/2011
11570;51043;0;0;90;11570;0;0;0;11223;0;11570;0;51243;29187366;9329;WILD RAFTING ADVENTURE SRL;J40/11910/2011
5940;39730;0;0;0;5940;0;0;0;5762;0;5940;0;39930;29187366;9329;WILD RAFTING ADVENTURE SRL;J40/11910/2011
3229863;26771;3229432;27933;1011723;3090334;5;622226;0;0;0;431;0;1094964;32055934;9329;STIL BILIARD SRL;J26/1106/2013
3642587;96990;2593274;0;376389;3641471;5;438634;0;925870;0;1049313;0;5565945;32055934;9329;STIL BILIARD SRL;J26/1106/2013
4831136;149672;2551262;0;372612;4831128;5;454028;0;1959086;0;2279874;0;4620904;32055934;9329;STIL BILIARD SRL;J26/1106/2013
5947611;75691;3750952;0;854301;5930986;5;535904;0;2037766;0;2196659;0;3061630;32055934;9329;STIL BILIARD SRL;J26/1106/2013
0;0;0;0;21472;0;0;0;0;0;0;0;0;0;8688046;9329;BEST FRIEND MEDIA SRL;J40/6477/1996
61717;1218;38587;0;437419;61683;0;267873;0;21279;0;23130;0;45118;12102560;9311;PRO FITNESS CLUB SRL;J40/7768/1999
0;19360;0;0;0;0;0;0;0;0;0;0;0;26011;21270813;9319;SPORTING PRO - CONS SRL;J02/467/2007
7200;16927;731;0;0;7200;0;0;0;6253;0;6469;0;30718;21270813;9319;SPORTING PRO - CONS SRL;J02/467/2007
25800;43231;26901;1599;25340;25800;0;0;0;0;1101;0;0;49805;21270813;9319;SPORTING PRO - CONS SRL;J02/467/2007
746;19795;671;0;22;740;0;0;0;53;0;75;0;26086;21270813;9319;SPORTING PRO - CONS SRL;J02/467/2007
104113840;1481658;147621905;43508065;122174576;99460352;340;126634533;20083882;0;43508065;0;1762703;8938704;16128511;9313;WORLD CLASS ROMANIA S.A.;J40/1837/2004
233228724;25043672;234533332;1304608;144339104;231104894;389;101800824;65094770;0;1304608;0;1565984;36941777;16128511;9313;WORLD CLASS ROMANIA S.A.;J40/1837/2004
182561414;8480478;201699978;19138564;152500918;180560446;307;96172354;43803729;0;19138564;0;1498327;17960324;16128511;9313;WORLD CLASS ROMANIA S.A.;J40/1837/2004
102430117;5573886;147289789;44859672;141896644;101525464;307;109993448;33366876;0;44859672;0;2884572;12616462;16128511;9313;WORLD CLASS ROMANIA S.A.;J40/1837/2004
305;3451;76234;75929;5837585;0;0;0;0;0;75929;0;0;155138;13849173;9311;MAGNA ARENA SRL;J04/262/2001
0;-28;20704;20704;1246484;0;0;2881614;0;0;20704;0;0;472338;18330567;9329;MITCRIS TURISM PLUS S.A.;J05/188/2006
213434;16295;97606;0;1242103;0;0;2881614;0;110129;0;115828;0;488661;18330567;9329;MITCRIS TURISM PLUS S.A.;J05/188/2006
10992;-44;131755;120763;2917263;10682;0;1244196;0;0;120763;0;0;200990;29112746;9313;GYM PALACE SRL;J05/1664/2011
8997243;818111;7827769;0;437906;6489745;18;559094;0;1121565;0;1169474;24954;1186911;37049186;9329;GOLD EVENT SRL;J8/253/2017
5946913;289073;5128379;0;274389;4316067;16;340647;0;775255;0;818534;18994;693660;37049186;9329;GOLD EVENT SRL;J8/253/2017
0;604;10566;10566;18182;0;1;1200;0;0;10566;0;0;604;38371944;9319;ELITE SPORT MANAGEMENT SRL;J40/17651/2017
47702;984;47905;670;19932;46657;2;0;0;0;203;0;0;984;38371944;9319;ELITE SPORT MANAGEMENT SRL;J40/17651/2017
0;204;1900;1900;19082;0;0;600;0;0;1900;0;0;204;38371944;9319;ELITE SPORT MANAGEMENT SRL;J40/17651/2017
0;83;1926;1926;5400;0;0;322;0;0;1926;0;0;83;39960174;9329;CHIC MODO HOUSE S.R.L.;J40/14327/2018
97353;1530;95482;0;19350;26100;2;116872;106747;1610;0;1871;0;48096;41420672;9329;UMBRARIUM CRIPIS S.R.L.;J1/1357/2019
45865;194;40356;0;27325;0;2;90184;60882;5509;0;5509;0;42403;41420672;9329;UMBRARIUM CRIPIS S.R.L.;J1/1357/2019
111188;9785;77088;0;62091;0;2;90208;8900;34100;0;34100;0;15083;42036310;9311;VIDAS FAM S.R.L.;J32/2197/2019
48038;0;73768;25957;103601;22700;2;106646;0;0;25730;0;0;5298;42036310;9311;VIDAS FAM S.R.L.;J32/2197/2019
13343;2649;15658;2324;14433;13343;0;5724;0;0;2315;0;0;15992;41878760;9329;GIVE ME 5 EVENTS S.R.L.;J52/1179/2019
1767;2649;122;0;227;1767;0;7185;0;1592;0;1645;0;2649;41878760;9329;GIVE ME 5 EVENTS S.R.L.;J52/1179/2019
5800;1240;0;0;174;5800;0;0;0;5626;0;5800;0;8189;41878760;9329;GIVE ME 5 EVENTS S.R.L.;J52/1179/2019
182366;19788;46666;0;10448;182366;1;200000;0;133876;0;135700;0;19788;40265384;9311;ATHLETIC NOVA ACTIVE S.R.L.;J39/1079/2018
264624;239077;65843;0;200570;264624;1;200000;0;195646;0;198781;0;239077;40265384;9311;ATHLETIC NOVA ACTIVE S.R.L.;J39/1079/2018
59109;43812;15857;0;951;59109;0;0;0;42661;0;43252;0;43812;40265384;9311;ATHLETIC NOVA ACTIVE S.R.L.;J39/1079/2018
28100;6412;16524;0;24;28100;0;41928;49468;10733;0;11576;300;6412;40714092;9329;BOGDAN A EVENTS S.R.L.;J17/536/2019
20924;833;18131;0;15100;11700;1;51850;49468;2442;0;2793;300;833;40714092;9329;BOGDAN A EVENTS S.R.L.;J17/536/2019
0;200;0;0;0;0;0;0;0;0;0;0;0;200;39408421;9329;BAGHERA & MOWGLI LAND S.R.L.;J17/750/2018
0;200;0;0;0;0;0;0;0;0;0;0;0;200;39408421;9329;BAGHERA & MOWGLI LAND S.R.L.;J17/750/2018
36465;13;19028;0;0;24635;1;20348;0;17014;0;17437;0;97;37953430;9329;PLAYER'S GROUND S.R.L.;J22/2326/2017
74347;3660;103346;29012;46657;49597;1;20348;0;0;28999;0;0;18475;37953430;9329;PLAYER'S GROUND S.R.L.;J22/2326/2017
106621;74580;75091;0;6394;106575;1;0;0;30463;0;31530;0;74687;39661946;9313;LION SPORTS S.R.L.-D.;J22/1953/2018
46075;39338;7602;0;1615;46075;1;0;0;37630;0;38473;0;39445;39661946;9313;LION SPORTS S.R.L.-D.;J22/1953/2018
155360;1404;156734;1880;23016;50505;2;26427;4694;0;1374;0;741;1511;41347989;9329;HOBBY TRUCK MOLDOVA S.R.L.;J22/2325/2019
0;644;2681;2681;40490;0;0;867;0;0;2681;0;235;751;41347989;9329;HOBBY TRUCK MOLDOVA S.R.L.;J22/2325/2019
0;572;14266;14266;40070;0;0;3200;0;0;14266;0;236;679;41347989;9329;HOBBY TRUCK MOLDOVA S.R.L.;J22/2325/2019
241388;728;127969;0;231380;1236;4;330350;0;113407;0;113419;0;728;37629892;9311;PULSERISE SRL;J22/1472/2017
201036;5774;250029;50864;331686;180786;2;189159;0;0;48993;0;0;5774;37629892;9311;PULSERISE SRL;J22/1472/2017
60632;6267;139043;78483;422506;7139;3;330350;0;0;78411;0;0;6267;37629892;9311;PULSERISE SRL;J22/1472/2017
33054;3208;140721;107704;340964;3692;3;330350;0;0;107667;0;0;3208;37629892;9311;PULSERISE SRL;J22/1472/2017
197516;45100;139319;0;475422;180709;1;530391;0;53721;0;58197;0;46676;39717095;9329;CHANSONNETTE S.R.L.;J22/2086/2018
156008;63186;67309;0;27586;54622;1;1034002;0;87139;0;88699;0;120604;39717095;9329;CHANSONNETTE S.R.L.;J22/2086/2018
2216656;431868;816469;0;0;61510;1;537672;0;1378126;0;1400187;0;1002209;39717095;9329;CHANSONNETTE S.R.L.;J22/2086/2018
148067;17018;86477;0;357284;148067;1;502020;0;60109;0;61590;0;17018;39717095;9329;CHANSONNETTE S.R.L.;J22/2086/2018
4738659;697886;4626034;0;2021326;4663444;9;626925;64624;33771;0;112625;0;2893544;37463632;9329;CLAY SHOOTING SRL;J35/1474/2017
0;200;0;0;0;0;0;0;0;0;0;0;0;200;43088236;9329;TARAMUL SPORTURILOR S.R.L.;J12/2988/2020
0;200;0;0;0;0;0;0;0;0;0;0;0;200;43088236;9329;TARAMUL SPORTURILOR S.R.L.;J12/2988/2020
0;200;0;0;0;0;0;0;0;0;0;0;0;200;43088236;9329;TARAMUL SPORTURILOR S.R.L.;J12/2988/2020
0;200;0;0;0;0;0;0;0;0;0;0;0;200;43088236;9329;TARAMUL SPORTURILOR S.R.L.;J12/2988/2020
22750;2119;75506;52905;83837;22750;0;0;0;0;52756;0;0;31132;42285264;9329;MPM PLAY S.R.L.;J40/2359/2020
3261247;1387785;3029528;0;278547;3259281;2;141714;0;222617;0;231719;0;2136251;43235086;9329;PRIME MLM & OM S.R.L.;J35/3150/2020
71580;7913;26713;0;1796;71458;0;0;0;42898;0;44867;0;62913;34799779;9329;HAPPY BUSINESS KID S.R.L.;J23/4469/2020
23200;97;22872;0;24974;0;0;4289;0;259;0;328;0;7949;36004933;9329;HAPPY RIDE SPIRIT SRL;J1/420/2016
0;12967;0;0;569;0;0;72;0;0;0;0;0;17013;35561138;9329;DO-MO EUROSTAR EVENTS SRL;J2/154/2016
0;12967;72;72;569;0;0;0;0;0;72;0;0;17013;35561138;9329;DO-MO EUROSTAR EVENTS SRL;J2/154/2016
0;12967;72;72;569;0;0;0;0;0;72;0;0;17013;35561138;9329;DO-MO EUROSTAR EVENTS SRL;J2/154/2016
0;12967;0;0;569;0;0;72;0;0;0;0;0;17013;35561138;9329;DO-MO EUROSTAR EVENTS SRL;J2/154/2016
147875;26557;64811;0;1807863;147875;0;909839;0;78447;0;83064;0;993345;35368502;9329;DOMENIILE ŞIRIEI SRL;J2/1421/2015
104425;6875;93050;0;965589;104425;1;1095146;0;10331;0;11375;0;26473;35368502;9329;DOMENIILE ŞIRIEI SRL;J2/1421/2015
71095;179;59077;0;954209;71095;1;1091617;0;11307;0;12018;0;8291;35368502;9329;DOMENIILE ŞIRIEI SRL;J2/1421/2015
94187;4260;52757;0;896657;94187;1;1002178;0;39070;0;41430;0;28871;35368502;9329;DOMENIILE ŞIRIEI SRL;J2/1421/2015
72040;145369;15127;0;2129;72040;0;0;0;54752;0;56913;1040;146072;34895490;9313;PAULY DIANAGYM SRL;J3/1104/2015
115136;468296;19730;0;14682;105457;1;1875;0;92243;0;95406;1040;472611;34895490;9313;PAULY DIANAGYM SRL;J3/1104/2015
272149;382177;32199;0;19710;272149;1;3374;0;233618;0;239950;1040;383897;34895490;9313;PAULY DIANAGYM SRL;J3/1104/2015
0;6;0;0;560;0;0;0;0;0;0;0;0;6;34139454;9313;CAMI AEROBIC STIL SRL;J3/280/2015
0;450;0;0;46096;0;0;0;0;0;0;0;0;18624;35813359;9329;IN THE PROJECT 2016 SRL;J3/546/2016
0;450;0;0;46096;0;0;0;0;0;0;0;0;18624;35813359;9329;IN THE PROJECT 2016 SRL;J3/546/2016
0;450;0;0;46096;0;0;0;0;0;0;0;0;18624;35813359;9329;IN THE PROJECT 2016 SRL;J3/546/2016
1980;13842;4868;2888;-31;1980;0;0;0;0;2888;0;0;14191;33719879;9329;SARAL DIVERCE SERVICES SRL;J3/1366/2014
10;-266;3667;3657;537755;0;0;7962;0;0;3657;0;0;63220;35208331;9329;PREMIUM EVENTS COUNTRY SRL;J5/1761/2015
100;-278;8792;8695;538109;0;0;11910;0;0;8692;0;0;63283;35208331;9329;PREMIUM EVENTS COUNTRY SRL;J5/1761/2015
452094;-397;406082;0;532541;451094;3;15905;0;41416;0;46012;0;62415;35208331;9329;PREMIUM EVENTS COUNTRY SRL;J5/1761/2015
0;225;0;0;32966;0;0;0;0;0;0;0;0;526;34932220;9329;ANLARIUS TRADE SRL;J9/493/2015
0;225;0;0;32966;0;0;0;0;0;0;0;0;526;34932220;9329;ANLARIUS TRADE SRL;J9/493/2015
857216;359708;1092291;240662;1303913;784049;6;1104062;66904;0;235075;0;2410;1697275;34332020;9329;CENTRUL DE EVENIMENTE YAZ SRL;J8/499/2015
3661859;235266;2732917;0;1110531;3645592;16;733794;23600;894344;0;928942;3886;1291755;34332020;9329;CENTRUL DE EVENIMENTE YAZ SRL;J8/499/2015
121140;5931;39336;0;23660;121140;0;141740;500;80593;0;81804;0;172234;33573039;9329;WAU EVENT SRL;J8/1269/2014
1382234;20039;2331694;956026;4363140;786690;13;4802635;3164190;0;949460;0;1057898;245998;34656493;9313;CROSSFIT G.F. SRL;J8/974/2015
2859134;41121;3018040;182447;4896335;2339265;8;2996775;1511021;0;158906;0;749352;117408;34656493;9313;CROSSFIT G.F. SRL;J8/974/2015
2648874;58761;2841195;213521;4986600;2117791;6;3657114;2015542;0;192321;0;856057;127597;34656493;9313;CROSSFIT G.F. SRL;J8/974/2015
1716006;21663;2431302;727054;4992632;1140975;9;4310811;2520062;0;715296;0;961741;92289;34656493;9313;CROSSFIT G.F. SRL;J8/974/2015
0;0;0;0;14070;0;0;0;0;0;0;0;0;0;34687368;9329;CREATIVE KINDER SRL;J8/1032/2015
5644014;20580;4447200;0;379467;5453909;19;1697162;1129893;1148219;0;1196814;0;961017;33745762;9329;MEMENTO EVENTS G & I SRL;J11/470/2014
4990052;27451;3868826;0;305469;4794550;15;1852302;1129892;1078652;0;1121226;0;662311;33745762;9329;MEMENTO EVENTS G & I SRL;J11/470/2014
3164744;20363;2726447;0;144741;2867514;13;1607313;1137003;417767;0;438297;0;92798;33745762;9329;MEMENTO EVENTS G & I SRL;J11/470/2014
4170;4112;4706;649;10979;4170;0;0;0;0;536;0;0;4613;34617265;9329;ZEN PRO EVENTS SRL;J12/1722/2015
22513;4407;17207;0;532;22513;0;0;0;4644;0;5306;153;4907;34617265;9329;ZEN PRO EVENTS SRL;J12/1722/2015
10975;10937;4395;0;11714;10975;0;86;0;6257;0;6580;74;11444;34617265;9329;ZEN PRO EVENTS SRL;J12/1722/2015
0;112632;0;0;426;0;0;0;0;0;0;0;0;112632;33777063;9329;RONYN WORLD EVENTS SRL;J40/12956/2014
159887;58219;144373;0;68367;159507;1;45060;0;11795;0;15514;0;90342;33023906;9329;LUDIC COMMUNICATION  SRL;J40/4769/2016
154135;1949;186972;34329;70633;149204;1;162;0;0;32837;0;0;33305;33023906;9329;LUDIC COMMUNICATION  SRL;J40/4769/2016
175493;1112;202953;30934;30061;165740;1;9972;0;0;27460;0;0;17253;33023906;9329;LUDIC COMMUNICATION  SRL;J40/4769/2016
134022;16516;169380;38937;47557;133833;1;27516;0;0;35358;0;0;48139;33023906;9329;LUDIC COMMUNICATION  SRL;J40/4769/2016
5782;17415;6576;967;3004;5752;0;0;0;0;794;0;0;17906;35808468;9329;THE SOUND DIVISION SRL;J40/3913/2016
4555;26433;6936;2381;17272;4550;0;5385;0;0;2381;0;0;27568;35808468;9329;THE SOUND DIVISION SRL;J40/3913/2016
26713;29229;8090;0;14416;26713;0;3249;0;17822;0;18623;0;29229;35808468;9329;THE SOUND DIVISION SRL;J40/3913/2016
1485;16196;5669;4229;6158;1485;0;0;0;0;4184;0;0;16831;35808468;9329;THE SOUND DIVISION SRL;J40/3913/2016
55064488;2322604;79436993;24383174;442862110;29663552;476;493307072;58092371;0;24372505;0;4209068;46853952;28472550;9329;THERME NORD BUCURESTI SRL;J32/55/2012
253372182;11569032;228046975;0;496676241;241670801;580;627665611;31561454;23060333;0;25325207;8769430;37862831;28472550;9329;THERME NORD BUCURESTI SRL;J32/55/2012
202823542;14625797;189666096;0;488989447;175346562;490;597047579;58451254;10665349;0;13157446;4472702;67428716;28472550;9329;THERME NORD BUCURESTI SRL;J32/55/2012
79278742;9407857;100426888;21193039;477319174;71997456;434;583948400;57462358;0;21148146;0;5273290;56693852;28472550;9329;THERME NORD BUCURESTI SRL;J32/55/2012
9695;851;318;0;199;9695;0;0;0;9086;0;9377;0;10055;39916853;9319;BCC PERFECT BODY SOLUTION S.R.L.;J38/759/2018
2160;16081;7;0;587;2160;0;0;0;2088;0;2153;0;30336;29996740;9329;HORSETOUR-SPORT SRL;J19/136/2012
0;3666;0;0;2296496;0;0;1482095;0;0;0;0;0;12655;6587681;9329;ZVYVO COM SRL;J08/2656/1994
15681106;389719;18955203;3284956;45034790;15666360;127;62095143;103319;0;3274097;0;19289;4448001;1124350;9329;DIP & GIP SRL;J08/2444/1991
27746792;182452;23390882;0;39816234;27093439;110;58913159;0;4216076;0;4355910;217258;6017069;1124350;9329;DIP & GIP SRL;J08/2444/1991
30376050;142185;27667239;0;43517859;27439839;124;58430425;0;2705240;0;2708811;143078;6301257;1124350;9329;DIP & GIP SRL;J08/2444/1991
18989353;92796;20910892;1925100;46578866;18843271;124;61652862;0;0;1921539;0;206671;3872568;1124350;9329;DIP & GIP SRL;J08/2444/1991
4;415;16562;16558;25973;3;1;0;0;0;16558;0;0;-1590;24431507;9329;SECO-GRIMI SRL;J08/2397/2008
27266;11560;8190;0;30024;25967;0;0;0;15772;0;19076;466;11997;24431507;9329;SECO-GRIMI SRL;J08/2397/2008
8762;4034;4470;0;38583;8738;0;0;0;4030;0;4292;207;5043;24431507;9329;SECO-GRIMI SRL;J08/2397/2008
5042;21;14692;9801;31046;5042;1;0;0;0;9650;0;66;-6383;24431507;9329;SECO-GRIMI SRL;J08/2397/2008
2649460;4531;2015532;0;1149895;2570329;0;378239;0;607749;0;633928;0;107380;26440714;9311;MOONLIGHT CLUB SRL;J06/32/2010
2965495;7655;2578309;0;467913;2931875;18;494059;0;357394;0;387186;0;531693;26440714;9311;MOONLIGHT CLUB SRL;J06/32/2010
3335895;-16327;2426494;0;301113;3312107;0;365468;0;875849;0;909401;0;165755;26440714;9311;MOONLIGHT CLUB SRL;J06/32/2010
394779;8325;265468;0;40052;392474;2;59866;0;125363;0;129311;0;146674;38753790;9313;FITXTREME S.R.L.;J26/111/2018
5829728;216297;4397542;0;1370931;5829000;16;1563308;0;1217039;0;1432186;4266;1218354;38753790;9313;FITXTREME S.R.L.;J26/111/2018
1266036;146206;1141253;0;1055515;1264558;5;896037;0;114875;0;124783;45;442598;38753790;9313;FITXTREME S.R.L.;J26/111/2018
323029;7396;313795;0;26112;321712;1;52176;0;1802;0;9234;75;142151;38753790;9313;FITXTREME S.R.L.;J26/111/2018
0;1119;19509;19509;248989;0;1;165240;0;0;19509;0;0;1119;37956738;9313;TUGLO FIT S.R.L.;J12/4817/2017
78000;937;92628;15408;267612;0;1;59344;0;0;14628;0;0;78937;37956738;9313;TUGLO FIT S.R.L.;J12/4817/2017
0;2830;10183;10183;261933;0;1;145180;0;0;10183;0;0;2830;37956738;9313;TUGLO FIT S.R.L.;J12/4817/2017
0;535;21110;21110;259485;0;1;155210;0;0;21110;0;0;535;37956738;9313;TUGLO FIT S.R.L.;J12/4817/2017
6359;3167;7491;1132;9946;0;0;10159;35155;0;1132;0;25035;3280;42614162;9329;CĂTĂMAR HUNT S.R.L.;J16/898/2020
105985;19710;84735;0;7926;96056;1;15281;15281;13793;0;21250;0;26169;43348174;9329;CORCO JUNIOR S.R.L.;J1/1194/2020
321377;38764;305452;0;11053;60720;2;25210;25210;15317;0;15925;0;38764;43348174;9329;CORCO JUNIOR S.R.L.;J1/1194/2020
191163;305521;178822;0;43911;14650;2;35139;285867;12194;0;12341;0;307033;43348174;9329;CORCO JUNIOR S.R.L.;J1/1194/2020
163180;14697;236583;74283;169012;96587;4;49791;0;0;73403;0;56135;19758;38377840;9329;BUNKER SOCIAL GAMING ARENA SRL;J16/2706/2017
928028;181063;730389;0;422105;830844;4;330324;0;189130;0;197639;93852;253406;38377840;9329;BUNKER SOCIAL GAMING ARENA SRL;J16/2706/2017
669955;210991;598802;0;329360;669955;4;101340;0;64454;0;71153;49780;244588;38377840;9329;BUNKER SOCIAL GAMING ARENA SRL;J16/2706/2017
394988;60866;347033;0;182176;284637;4;39241;0;45221;0;47955;76371;68458;38377840;9329;BUNKER SOCIAL GAMING ARENA SRL;J16/2706/2017
391084;11762;298889;0;116238;386423;0;25447;28447;88435;0;92195;0;207913;37236770;9329;WIN FIRESHOW INVEST SRL;J18/238/2017
0;-180;40;40;815;0;0;0;0;0;40;0;0;-180;41581504;9329;PRINȚESA ȘI PRIETENII S.R.L.;J1/1499/2019
0;-140;440;440;815;0;1;0;0;0;440;0;0;-140;41581504;9329;PRINȚESA ȘI PRIETENII S.R.L.;J1/1499/2019
65317;14581;42499;0;49560;65317;0;23461;0;19100;0;22818;0;14714;41659697;9329;SMART SHOW S.R.L.;J40/12450/2019
38500;18860;18978;0;0;38500;0;0;0;16398;0;19522;0;18936;41655040;9329;POSTIBSHOW S.R.L.;J18/1176/2019
2500;2538;87;0;0;2500;0;0;0;2338;0;2413;0;2538;41655040;9329;POSTIBSHOW S.R.L.;J18/1176/2019
42035278;22561335;39533265;0;40640617;41066422;106;53501138;2151235;2132629;0;2502013;816183;27982754;41700478;9313;STAY FIT IRIDE S.A.;J40/12964/2019
19844156;7560745;19179724;0;13988081;19494933;59;27380473;1193337;541746;0;664432;687341;11334099;41700478;9313;STAY FIT IRIDE S.A.;J40/12964/2019
0;475111;0;0;191400;0;0;0;0;0;0;0;0;475197;41734047;9329;LEXDEE CONCEPT S.R.L.;J13/3417/2019
155360;1404;156734;1880;23016;50505;2;26427;4694;0;1374;0;741;1511;41347989;9329;HOBBY TRUCK MOLDOVA S.R.L.;J22/2325/2019
0;644;2681;2681;40490;0;0;867;0;0;2681;0;235;751;41347989;9329;HOBBY TRUCK MOLDOVA S.R.L.;J22/2325/2019
0;572;14266;14266;40070;0;0;3200;0;0;14266;0;236;679;41347989;9329;HOBBY TRUCK MOLDOVA S.R.L.;J22/2325/2019
71580;7913;26713;0;1796;71458;0;0;0;42898;0;44867;0;62913;34799779;9329;HAPPY BUSINESS KID S.R.L.;J23/4469/2020
0;475111;0;0;191400;0;0;0;0;0;0;0;0;475197;41734047;9329;LEXDEE CONCEPT S.R.L.;J13/3417/2019
8540;30852;3764;0;412;8540;0;0;0;4776;0;4776;0;31185;40897011;9329;ANDMONT TRAINING S.R.L.;J33/823/2019
50587216;8073794;48340600;0;3547301;49725138;32;2257619;0;1917474;0;2246616;69740;10655269;38151434;9313;ESX INTEL WORLD S.R.L.;J40/10130/2019
19601243;333307;18635514;0;1231641;19564980;20;690093;0;780044;0;965729;15507;1367590;38151434;9313;ESX INTEL WORLD S.R.L.;J40/10130/2019
10515452;677866;18557625;8042173;36504559;10508998;10;8628063;1195093;0;8042173;0;435533;6502355;40923692;9313;SWEAT CONCEPT ONE S.R.L.;J40/4650/2019
3991024;477755;3944155;0;1824408;3976884;1;339990;108286;27442;0;46869;0;1692080;37820476;9329;BALVIA IT DEVELOPMENT SRL;J35/2612/2017
5871117;581052;5729343;0;4711533;5862375;1;352856;499;70734;0;141774;0;4431111;37820476;9329;BALVIA IT DEVELOPMENT SRL;J35/2612/2017
2737735;313134;1925811;0;692521;2720822;12;774682;0;747481;0;811924;0;665760;36257057;9329;FLANINO KIDS SRL;J35/1907/2016
6957782;548948;13147927;6190145;11045670;6735068;12;6666476;1172893;0;6190145;0;2279;1321605;38569357;9313;NEXTFITNESS & WELLNESS S.R.L.;J35/4597/2017
0;200;37000;37000;37000;0;0;0;0;0;37000;0;0;200;37953669;9329;XOXOOXOX SRL;J35/3078/2017
3811501;8194;3192002;0;1810573;3797757;3;22520;0;582697;0;619499;0;2370950;38125702;9329;SMART NA SERVICES SRL;J36/644/2017
0;1215;0;0;3598871;0;0;0;0;0;0;0;0;1657179;38125702;9329;SMART NA SERVICES SRL;J36/644/2017
0;1215;55;55;3598860;0;0;0;0;0;55;0;0;1657169;38125702;9329;SMART NA SERVICES SRL;J36/644/2017
0;1215;50333;50333;1832976;0;0;0;0;0;50333;0;0;1783495;38125702;9329;SMART NA SERVICES SRL;J36/644/2017
182366;19788;46666;0;10448;182366;1;200000;0;133876;0;135700;0;19788;40265384;9311;ATHLETIC NOVA ACTIVE S.R.L.;J39/1079/2018
264624;239077;65843;0;200570;264624;1;200000;0;195646;0;198781;0;239077;40265384;9311;ATHLETIC NOVA ACTIVE S.R.L.;J39/1079/2018
59109;43812;15857;0;951;59109;0;0;0;42661;0;43252;0;43812;40265384;9311;ATHLETIC NOVA ACTIVE S.R.L.;J39/1079/2018
2005489;11435;1820215;0;2020009;2005489;5;109973;0;168227;0;185274;0;2323789;37829548;9329;ATV CAMPULUNG SRL;J3/1545/2017
86037;147150;70800;0;2597;86037;0;3674;0;14042;0;15237;0;173730;36077340;9329;WILLY BRAZI S.R.L.;J20/556/2016
61807;5344;472594;410787;1194417;0;0;503475;0;0;410787;0;0;132490;34623496;9329;STARNET IASI SRL;J22/1018/2015
4000;9993;111938;107938;683029;0;0;501974;0;0;107938;0;0;33390;34623496;9329;STARNET IASI SRL;J22/1018/2015
1971179;875039;702871;0;26417379;1971179;2;19198783;0;1248596;0;1268308;0;12406253;30677701;9313;METROPOLITAN WELLNESS SRL;J40/2929/2015
